ID,USER_ID,EXTERNAL_USER_ID,DEVICE_ID,APP_GROUP_ID,APP_GROUP_API_ID,TIME,DISPATCH_ID,SEND_ID,CAMPAIGN_ID,CAMPAIGN_API_ID,MESSAGE_VARIATION_API_ID,CANVAS_ID,CANVAS_API_ID,CANVAS_VARIATION_API_ID,CANVAS_STEP_API_ID,CANVAS_STEP_MESSAGE_VARIATION_API_ID,GENDER,COUNTRY,TIMEZONE,LANGUAGE,EMAIL_ADDRESS,URL,USER_AGENT,IP_POOL,LINK_ID,LINK_ALIAS,ESP,FROM_DOMAIN,IS_AMP,SF_CREATED_AT
9K4eTjoaazIXsO,0YgyWG8h0IuPGsm,ZOlOeS0vNu8,hLYEBvWmpIm2Yv,OkIYT1HbF7u,5E1Q1bl3JksYwf,2024-03-13 03:54:44.000 -0700,dlfMrNIYk8axvC,1IHCjJjnioDRG6,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,JUob3dlNPYiuqH,,E5lw98Jx6D6h1w,M,US,America/Denver,en,hFSXec5G@example.com,https://www.example_company.com/,wVCQI2l,LxyLNuAQm8dEIf,U49pKfV,JIcLGHg,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.477 -0800
XmuidO6oMylFzQ,0Zz884f1UxPBRlY,SYpHduaJr6h,JvmCcq6bwPY9Cp,OkIYT1HbF7u,YaSonotc3FZtiq,2024-11-25 06:08:50.000 -0800,RtSCcCFP2V36qG,zoJvKuX2Aa2ljV,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,3krZxUpXEjlmen,,1pQToLgfIvXuKM,F,US,Asia/Singapore,en,wmzGpWfT@appboy-co.com,https://www.example_company.com/,wUUlHHR,gBeLuIz79V66v4,J82N5ZR,nvgvwHm,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
uEBUDRZczuwhBO,0aPvDUQESuU6Skc,0VbCuxY88bQ,jte1F3qC80uTN9,JyWFOSKn8bq,ft5apKvUaSrzTF,2025-04-26 21:21:16.000 -0700,Yp52FLo4wBSOsu,fHDulVdEecUPVD,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,2FFGaolaOXHnRP,,tMaaE4mK67okxG,M,US,Europe/Oslo,en,f1WduzX1@braze.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,aJZQgUU,r9aCqMbCkmEzIo,xM5Cdnk,vOmTXbz,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
3AdLnAPOqzIFjY,0afNVG0WBMZG4Ky,nUfXcrMP5kq,F34jsasJnNQ3Ww,OkIYT1HbF7u,fCBR1gWrZJsxba,2025-03-08 08:06:42.000 -0800,PDPDnJeibxTiXn,uztZQUw2PHwkqO,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,lLglBIFHhB5IPX,,hQHYwpLSFBJVZ9,M,US,America/Denver,en,kaeY6tCh@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,7jQU8ge,26EAj7bFZg73DC,6skjyej,uozqapY,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
f87XlBXh1YV5IS,0ba7brwDl7AdNzS,dk0ZpBhbmsj,DZQ46IKNJpzCKe,OkIYT1HbF7u,PhUMirG9L62Rll,2023-12-06 03:58:03.000 -0800,nevzX5cxJleWNc,QySHiSQY7idJmo,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,yrKQXCoNsdr8eB,,dLF29wP84bTTsD,F,US,Indian/Chagos,en,ZvF0uTo0@gmail.com,https://www.example_company.com/c/redcard/-/N-4tfyn,sf6T77G,yZUIzeSyNEMtkI,iMDZYSg,gylEGgN,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
jQNDMshYbg6t2E,0bcCtYJwyOTb7V8,QtWv2SGbbkX,jIbqDiAFvfBKOw,OkIYT1HbF7u,CGPz80etpHPePR,2024-04-18 01:30:49.000 -0700,HCcw9OcgoVF6f4,JRGoOZphuN23ku,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,u36qVR3I8sZaOZ,,0qAzPy05btoJCH,,US,Europe/Oslo,en,b80giTvC@appboy-co.com,https://www.example_company.com/,LSZ8KjP,Pt3DNseGAbXHVl,c6VhMK4,zP88PfB,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
4TvnMH297PRFIR,0bqbD0w9DDeyCtR,YL1NYTfuwOQ,JHxUruea5K1Kig,JyWFOSKn8bq,W7QE5bWKiABqRS,2025-01-08 17:46:35.000 -0800,c7UlKXmPdKIOy4,GJGhhzQ8wddxYo,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,4k0D26dxvaoY9m,,Yv95lVaao1eyw0,,US,America/Denver,en,9JIGyeCl@appboy.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,nQJ8HUS,OStDKnzaXj6nad,FEFgijI,WTzrOlU,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
ghD65P0HaSgIGb,0dGesCg86GF0pyd,UJdGpCbrz3Z,yS14sRcGlcsnRE,JyWFOSKn8bq,X60GqenCwor5M1,2024-11-06 10:09:36.000 -0800,03Y4nn8QBs6F1z,7oEmymIqUjaiUm,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,hZv6bS7j1rHBBW,,4s9XRFTbsT6kTE,,US,Asia/Singapore,en,Hz8ocUnw@braze.com,https://www.example_company.com/,GnSvvpQ,3zu8EHy5aPQWid,c5i3qFf,1hYuvx0,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
alOaUT9fZWKNPA,0e35sEOVPuE55aV,48lAzbBNi6p,9tcVemWR4T05Z9,OkIYT1HbF7u,JBl9wruK9RPpiO,2023-10-06 07:08:17.000 -0700,2T9vFsLggfTAO9,E0mydSWjI62TKy,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,4zpTH9MpnRZkEF,,gYgZW7fKLqpfz4,,US,America/Denver,en,77KpPfAP@gmail.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,6YJxY3j,Qfhp7ACc0is3mm,ZXxKbF3,pV4NGx3,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
igAKFJFoDCvy2q,0e1Lzl7o36LWBac,8GChjuPSyFg,rgcqMW0JskVrWd,JyWFOSKn8bq,9pgKoICePGNHQW,2025-05-25 03:38:06.000 -0700,Ot0l0YOvG4jEZo,g1gtuZAGlWp9fK,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,LQSDf4IisWxPL4,,GiaGiWjDXsIZMp,M,US,Indian/Chagos,en,HI2YbbN1@braze-inc.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,JiCkso6,7iRo1YCiGCJUcE,87gtX6T,HZMypS2,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
huegSqIepmewjW,0eRGynrPCS9XZlB,S3upgoUKQka,3cRa2cPHzv0N6H,JyWFOSKn8bq,DmXA1p0r20HV1H,2024-08-03 02:41:51.000 -0700,hjUuCnRNjFlyYb,ViRlbuNWm2Kz79,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,tMNxhVHeS6PTXI,,SnX3jwL999LhvH,M,US,America/New_York,en,ifFQ5Fzx@example.com,https://www.example_company.com/,LUk83iW,dByA4unR1hFjfY,7OKD6O3,RtPxNmU,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.045 -0800
zSHGZn2ejhKDIQ,0fVs3vnt2JPsXev,iTW1egNNkGJ,zGl0MY5N0DZKyC,OkIYT1HbF7u,RKDbY58TZOHA0x,2024-08-08 09:20:54.000 -0700,PLyzXpSPakeXxO,98XdWvU0dxCrfT,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,896WmGtoVyg680,,6g10HLGW5yuXoW,,US,America/New_York,en,FTFpM0QG@gmail.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,KSfO3yT,vW8fJ53oq4bBFy,nuPZV3t,NOn9Wrn,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.178 -0800
EjPQ4Yhl800xeh,0fA37LUAjhBrSDM,GPKz1JFpqTb,bgVs2p4TZ6WFIT,JyWFOSKn8bq,J8yw7K4DqV0Etz,2025-02-27 04:23:01.000 -0800,ppO6cJW5Tk5UQv,LtJD4UBcdAVz6l,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,CrZhzDrAC9fusB,,5xefXLIzh4kLc5,F,US,America/New_York,en,efVGrfYb@example.com,https://www.example_company.com/c/redcard/-/N-4tfyn,9wg7giy,8XdRGK2yOGtVfx,6fqhIz8,D7FkeIF,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:08.113 -0800
Ym1cfWVjQrt6WM,0gfel7d5plyByfj,FnKCVHx3BjN,KYR4eHAzvy1UMQ,OkIYT1HbF7u,LxBT1C4WzUKbgt,2024-01-14 09:53:08.000 -0800,APMbiLjPU0Yoen,PJmiKOVMmEV6MS,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,Q2hiVfeAiLb6D1,,hJApglrI8DAYMl,M,US,Asia/Singapore,en,OC0JbitW@braze-inc.com,https://www.example_company.com/,2bp6sL1,qOgtbaaktnWUnG,D8NpO1x,nc652Yq,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
NbqqOj1wjY9vPn,0ghPAu2NFab0lTv,TSv86bdB8i7,gpP5IcizbrJXUW,OkIYT1HbF7u,lowm5qLbnwA3rh,2025-03-15 07:02:52.000 -0700,CsVTk2Y8ZgtwjX,aw6v3nYMvq21eY,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,QqCTw81KJ51wT4,,LaPr70X08exqwj,M,US,America/Denver,en,6RhGNUOa@braze-inc.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,LlvlsVs,0f3aXpZ3gP9tZg,p8kEUP5,tut6jQv,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:03.974 -0800
MANimDDP2FalC0,0gGyDitC4EQOH3o,m018SueGAI5,wHckUeDjwRkJLN,OkIYT1HbF7u,N3wwwpftNeAJqH,2023-12-06 19:56:42.000 -0800,W8FxfLCSZw0Lfc,lBtjVokr4wstc4,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,MJXJwDXB5V8EDF,,oEqhqVnb18gF3G,F,US,America/New_York,en,lc1lU8YX@example.com,https://www.example_company.com/,Mo84AoO,kACfN0pHQtF33F,UDMKDky,RCGrb9s,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
OqdiVnfsmZZZNe,0h5zheW5zYEmcze,b0FkvZ5jF85,uT3Zb1xqOnocSF,OkIYT1HbF7u,FjKWd211pQ8o31,2023-09-02 19:11:25.000 -0700,j06rEwk8Aq6o4u,PscO2UJcm9MeJr,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,nH60H9ro7qR5ex,,MEbJ4yj50AjO7C,M,US,Indian/Chagos,en,BtAlUcqW@braze.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,OMlQ4aB,5WpJqhjrfIKd7y,94BnLoQ,P0ffH1E,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
kJvqfolPobi8Ts,0i1QhlWsmxymv5r,cBQBYOCjmhn,l9e8QbqFCF808B,JyWFOSKn8bq,40Htny6pSsmXRF,2024-11-21 08:51:09.000 -0800,drPpaUXHsKfzYM,lHi8K4Ma4OsDy5,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,vKvppCEmY3XVEF,,focNZSohMpboii,F,US,America/Denver,en,10kA389p@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,TTFlxbv,y9bzimXZdXLMVI,3JpMfy8,lJc1o4Q,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.477 -0800
sCcXPEYN392EZH,0j10md7MTfcug23,CC0YA2TF4Q2,YoTxH3DzBfgumh,OkIYT1HbF7u,LeHGUXipkMgs2z,2024-02-29 00:20:57.000 -0800,sjNguMCiJItdHr,zte3M6oCL4SbWV,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,0rNhDmRjxPm7XK,,3aOMG2DxMiYhPI,F,US,Asia/Singapore,en,dvk69dY4@gmail.com,https://www.example_company.com/c/redcard/-/N-4tfyn,l0dHMZP,9eW9U4l3PoS682,PqbI5cG,ahb7Mar,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
CIptIwd1sdyZx4,0jkDAWb8CNKeJOz,ue2Fk0L1Yb0,FrWD05m1YDZRok,OkIYT1HbF7u,JlUEKlv3YgKyXe,2025-06-30 06:17:09.000 -0700,KUQTax9P23x6nV,Lm97KqEJT8yZ8N,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,UWdZszuUHlJpUG,,9Q7C0ShNbnsn2c,,US,Asia/Singapore,en,PyCBoaDn@braze.com,https://www.example_company.com/c/redcard/-/N-4tfyn,jBlR2WO,mcVGucAXOYiGSc,518kQGJ,pypgo0G,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.274 -0800
lpGyaZY78WUN4R,0keJRcczTr1dqhC,v2zorpPPJDs,vqGVez16WJhujo,OkIYT1HbF7u,pZxkyxIc7ERegy,2023-12-18 01:15:00.000 -0800,ZcnKJlNApHLMcr,twP8BDNcm3KvWM,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,yrmzulY2GlwQL0,,AVnjAWNRKQVBki,M,US,Europe/Oslo,en,TziRwX4X@braze.com,https://www.example_company.com/c/redcard/-/N-4tfyn,LGX82Oi,gkV1Uk28a6NMIV,c0s5UHl,SJXCpRl,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.274 -0800
A99sJ1uJuzF0J8,0lNlFqDHMh58lFo,W9dVHRUWGV6,SPQ1ByjoFVyCI0,JyWFOSKn8bq,ilWhGaDYjEZRQ4,2024-04-28 04:35:45.000 -0700,wPUM7IbeUezsO3,Gnn3iEa3FGTNgg,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,S56aE4dDsR9oj3,,IYuu13IU26xxHr,M,US,Asia/Singapore,en,xRASgjtz@example.com,https://www.example_company.com/c/redcard/-/N-4tfyn,O5xaUcl,jYKnSgbY8FAY4m,7e87j3Z,fvkTQhw,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
suV5GdS2KDz20f,0kpNL6DCuouhfav,L3QpmApvVrM,TIouwnvF0s2NOa,OkIYT1HbF7u,HcBgqkpYJ5VTqI,2025-02-03 16:11:43.000 -0800,TESQUQbFiiIGvj,tWbacqxNaDUfz4,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,OojBWBAE0PotT6,,FBrPIq9fcQHPwZ,M,US,Indian/Chagos,en,yFB0yHgf@gmail.com,https://www.example_company.com/,Qjt0XjR,VtFQJFrQJPlyHe,5RPPm6i,hhWivcz,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.274 -0800
8TqTukTHiDX79F,0kq9yUziIYxLV4X,XmIfXchEstX,rPmw0jg5OJap1c,JyWFOSKn8bq,hHpeD4AHUVO7R7,2023-11-23 11:25:01.000 -0800,a5PgvCnbgiCrbR,IjAUlBjllmPYH2,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,Fg7OhnhDzcFQL2,,I5cOpUxmjNoWux,F,US,Asia/Singapore,en,fSciumGn@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,lVFnOvZ,EM6wW3jaSWtdTn,H7Sfzwm,XkocWRl,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
paDPGqbVtmM75K,0lMOzTtJYzf7lOM,f0cex40HlDd,y5zY8QzO7QyKGG,OkIYT1HbF7u,Kx3MNgTauGYpP8,2023-09-12 15:11:31.000 -0700,wkIzE7kM7sQ6pp,xvSrqc2LErofbq,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,UGNvRy6RKsXKaY,,TIqwmfKR7MviQA,M,US,America/New_York,en,DQ0ZNwjc@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,VwCeHnS,vrxk5PfjUnyLoy,1fv2UrG,lhw195Y,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
ZBo1I5iG6yKggH,0nALpNsDmPSPr4c,GHbre58moum,HluBWVbVGf66aX,OkIYT1HbF7u,cacthk8TA7IIog,2025-05-29 07:11:56.000 -0700,IzSVRIVARQBx6V,jPobYLamHYl5ci,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,tyZqg6FfeyrnO0,,l3WUHztMVaWEBB,F,US,Asia/Singapore,en,VfjsBcsl@appboy-co.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,AHmfUhp,D1AAWJSKVecdYm,OAPl0yh,eBIbx26,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
ZXPE3nBel8uDeU,0n2622S8AX0Fmyb,kZMYk8hJBJt,HegvVIC9Dgjg0I,JyWFOSKn8bq,VSGHNzt3a2Pubt,2023-08-06 20:06:40.000 -0700,ytfY7IiNXtPGYK,OU43bvC33TtQ8J,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,bkuCOBvKbgdoRZ,,UHn4pCRxhng4y1,F,US,Indian/Chagos,en,nSxwDvQl@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,6g32AhY,YBtKwessLPjfy4,h93xCZV,XMSlQdg,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
UEnqeaqws8pbaI,0pAijXaymx7tp4b,Qcfpm1MYwcR,CywrWR8avEd3x7,JyWFOSKn8bq,sCZdH86dFwh5Yl,2025-06-19 15:19:32.000 -0700,18ldZ5piLbLILG,fAw03xTCQeBXwp,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,qR2VZitdM2yf2W,,5wmdpOfvMmxWhk,M,US,America/New_York,en,Tgm4obAX@appboy.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,B8vFC6d,vHVLUV2Wvk31nO,WsDwKSx,AO7w2dq,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
bWLJapWTR4G6IV,0pZ82LpzbkTFwP8,FezLhStX5nn,jdO7ik152EP6ZC,OkIYT1HbF7u,KC729EB99Me7op,2025-06-16 07:15:38.000 -0700,xGfYSvHIGgk5gn,1Q99V8F2AMbYb0,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,7LdC7vVfqUgGVY,,qdtsWYL8E8wBcK,M,US,America/Denver,en,yAB2Y9Yq@appboy.com,https://www.example_company.com/,2bE5x7r,n9V21GgUIajvSK,26xj46t,EnDKUcs,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
KdtU4OJ0qMCKZ4,0peVTy7ozF5cehb,nlnsHmyXZZO,xOGIdpOLIk8K1Q,OkIYT1HbF7u,ES6efFIWDifP8u,2024-02-29 01:08:05.000 -0800,UvLy7EmKMDTVlS,MWAPvhITYQLK7e,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,suSsYuXy1rrPkf,,Iw6C6WB9hzGooj,F,US,Indian/Chagos,en,tzTtLpAo@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,huXk3LP,bziC9jDWJ9hA66,S4uqXDQ,WtqbXre,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
ssVzeJK2U3suxo,0qQjEmXLdgz60m4,J2qObsIgK5q,Q0NdwRIOus130i,JyWFOSKn8bq,VN16aJxfgSyRRE,2023-11-16 06:59:17.000 -0800,omcb9zfKvUoNq6,PxIR2A1obbXaGR,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,2hX9173JiyJYRn,,DVTz9NGKjKmTBa,M,US,Indian/Chagos,en,qns9aHAJ@gmail.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,OWFFiIU,DtTWYtFXTpM4Ou,a1oQw88,rfxocmX,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
97d08pwNdRMFVp,0r8M1YEocfn9PX9,M14UP3Jlqgn,bTfADzlAXpU6FX,JyWFOSKn8bq,pjtfDZi6dlKlkI,2025-05-24 06:17:34.000 -0700,LpUmZyJvOEsaXY,ERWhCnYXx6KMT1,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,IZV0T9S3Q8opcG,,oq4rDAcIkY4NT1,F,US,Europe/Oslo,en,vbL5D7Tt@example.com,https://www.example_company.com/,xDPYVXx,DVMVa8yCGH7XOK,pcOlgoS,Xrq5aQX,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
zS0u9jdWaOhcvA,0qlR1zXu4jjW90v,9tnefSYVqk2,3pQ4cPvfo878Tu,OkIYT1HbF7u,w4EbLTwNmUjvc6,2024-04-19 06:52:21.000 -0700,UFy30mmlQyzM0n,uCmzpwUmoyDINy,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,shwvmo5B81SHyH,,tlluUOCdRoTXUT,M,US,America/Denver,en,FaBguQYm@appboy-co.com,https://www.example_company.com/,R0sFVOg,5WQes8RTIg2CpB,oue4PEX,DNC0mmp,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
sD4OXyJ8E15hkW,0sQ82DPaNmMJEto,G1oXgjVhuh0,pabVxbgMZxvRsT,JyWFOSKn8bq,YHHW6rC0hCqHLr,2024-05-10 11:03:42.000 -0700,SIf7vl4dSg0kAN,ZOH6FWxT5aExaw,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,lG9BXLs1aj00CP,,YQWuH7xMgvbv3b,M,US,Indian/Chagos,en,HOwqkj1s@braze-inc.com,https://www.example_company.com/,jWpfCEy,8wJJvOdp0NBAFb,HIfMesI,kxD6ow1,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
DZOHoYQJf6UbJ3,0rl7TuLsJ8Nfal2,CKh8SZHTPer,kgGHaB4MJDVpRg,OkIYT1HbF7u,HiUAdEfkgmdZWV,2025-06-05 19:03:18.000 -0700,w0xpqPKMNNOz6y,TVrHnJrwma2Wly,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,7cyMOy4CUC2JsQ,,RIIjHDiXzIJ85U,M,US,Asia/Singapore,en,1BLIqSIU@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,WkQm6dx,aFxkFXwc23IXfH,ywerDtR,cbaL0P2,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
jzV8R3bXVPEdfS,0rxwG4ApLK4mbEA,lzKcYBjugiM,K9JSWka514IGlo,OkIYT1HbF7u,P7qd0IGO6wWU5W,2025-06-14 06:48:38.000 -0700,Qe3ZS9aV6M6RUs,NCAEebH6xjIoQ7,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,2hdAAV6VdXcPGP,,PNV1TwyApIDT4Q,M,US,Indian/Chagos,en,R4h722Ss@gmail.com,https://www.example_company.com/c/redcard/-/N-4tfyn,C8uCETS,LZYKXEvU1DZJ4i,F9BfgA2,ErXNuYq,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.692 -0800
lPoj9CLWZHyUxT,0tMmiQqlqiAxAaf,gfxoMDtUHAu,4gfuzUaor5l8gF,OkIYT1HbF7u,ueDxjdGwUHIDrE,2025-06-03 22:11:13.000 -0700,4jQ6e7ufhZSML5,vj1p0zSYfwnPX0,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,KSm2UrIxXuJy74,,HWIhPzaSZwOKXg,,US,Indian/Chagos,en,7J82rZD7@braze-inc.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,Cn4da2M,pRbDKTl3uahSek,foAs6Fm,hP25Atv,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
tZ8hnDdzphoELr,0to5KVsECkjrdtP,kY2iBZlMAIq,yiGiRBypgAlspL,JyWFOSKn8bq,5HgwlOo1iBmTTf,2025-05-30 16:14:25.000 -0700,ug2ovcQiKATU95,ALGU9wTkz98dn7,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,pPhD0SZ1rJWWw8,,o8PtUSZjViZxkl,F,US,America/Denver,en,WcwGbQzO@braze.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,fn9wxFv,9DIbH6HmEMUSZA,BBZnNfN,3ezhYJs,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
8TIfEuqGwTVY12,0umAeZlVivij9rX,kF7KbYcv1lj,KuE0bCwtoXfdH7,OkIYT1HbF7u,Qb5Q18b96QA9q4,2025-02-11 21:52:13.000 -0800,W3h9P5yKjF1o00,y1WuvR7RFjT6Yv,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,9XRO4NErgmXAO3,,k1dtIWH0SeQk9s,M,US,America/Denver,en,LuKye6rC@appboy.com,https://www.example_company.com/,4Hu0O9z,6qTGYBU49VTz0W,ATH5FaT,8Hi6GKh,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:08.044 -0800
WDwFsVGdfbhYAs,0usmY2MOoAqVy0S,sgin2qzYqDY,lFlOMYN5YQSkNN,OkIYT1HbF7u,HJd29b0jWJyl6r,2025-06-16 11:49:51.000 -0700,EHED1fR23Dn8bI,JYnkalO0Xivnif,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,9W1oFSPlz4A5An,,y1yiaHncgCCpDL,F,US,Indian/Chagos,en,kEubtqJ4@example.com,https://www.example_company.com/c/redcard/-/N-4tfyn,cO6eJ4N,Jq7iWTaHFxnRc7,11jvesG,89Kq13i,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
